linetype	xmin	xmax	key	showSelected1	showSelected2	showSelected3	PANEL	group
0	43451.457	43455.122	43451457 43455122	-4.6	1.51885391825865	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4.6	1.86523715330971	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4.6	1.86523715330971	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.6	1.86523715330971	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4.6	2.52562278092917	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4.6	2.52562278092917	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.6	2.52562278092917	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4.6	3.55283511716953	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4.6	3.55283511716953	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.6	3.55283511716953	correct	3	5
0	43448.817	43449.759	43448817 43449759	-4.6	5.05202555736225	correct	3	1
0	43449.894	43451.105	43449894 43451105	-4.6	5.05202555736225	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.6	5.05202555736225	correct	3	5
0	43448.817	43449.759	43448817 43449759	-4.6	Inf	correct	3	1
0	43449.894	43451.105	43449894 43451105	-4.6	Inf	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.6	Inf	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4.4	-Inf	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.4	-Inf	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.4	-Inf	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.4	-3.5987564321254	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.4	-3.5987564321254	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.4	-3.5987564321254	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.4	-2.87110214393305	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.4	-2.87110214393305	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.4	-2.87110214393305	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.4	-2.524465240576	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.4	-2.524465240576	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.4	-2.524465240576	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.4	-1.7250450381836	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.4	-1.7250450381836	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.4	-1.7250450381836	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.4	-0.312657524285237	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.4	-0.312657524285237	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.4	-0.312657524285237	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.4	0.812958946320131	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.4	0.812958946320131	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.4	0.812958946320131	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.4	1.41885391825865	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4.4	1.41885391825865	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.4	1.41885391825865	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4.4	1.76523715330971	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4.4	1.76523715330971	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.4	1.76523715330971	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4.4	2.32562278092917	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4.4	2.32562278092917	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.4	2.32562278092917	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4.4	3.35283511716953	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4.4	3.35283511716953	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.4	3.35283511716953	correct	3	5
0	43448.817	43449.759	43448817 43449759	-4.4	4.85202555736225	correct	3	1
0	43449.894	43451.105	43449894 43451105	-4.4	4.85202555736225	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.4	4.85202555736225	correct	3	5
0	43448.817	43449.759	43448817 43449759	-4.4	Inf	correct	3	1
0	43449.894	43451.105	43449894 43451105	-4.4	Inf	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.4	Inf	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4.2	-Inf	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.2	-Inf	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.2	-Inf	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.2	-3.5987564321254	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.2	-3.5987564321254	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.2	-3.5987564321254	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.2	-2.87110214393305	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.2	-2.87110214393305	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.2	-2.87110214393305	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.2	-2.524465240576	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.2	-2.524465240576	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.2	-2.524465240576	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.2	-1.7250450381836	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.2	-1.7250450381836	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.2	-1.7250450381836	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.2	-0.412657524285237	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.2	-0.412657524285237	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.2	-0.412657524285237	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.2	0.612958946320131	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4.2	0.612958946320131	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4.2	0.612958946320131	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4.2	1.31885391825865	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4.2	1.31885391825865	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.2	1.31885391825865	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4.2	1.66523715330971	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4.2	1.66523715330971	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.2	1.66523715330971	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4.2	2.12562278092917	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4.2	2.12562278092917	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.2	2.12562278092917	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4.2	3.15283511716953	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4.2	3.15283511716953	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.2	3.15283511716953	correct	3	5
0	43448.817	43449.759	43448817 43449759	-4.2	4.65202555736225	correct	3	1
0	43449.894	43451.105	43449894 43451105	-4.2	4.65202555736225	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.2	4.65202555736225	correct	3	5
0	43448.817	43449.759	43448817 43449759	-4.2	Inf	correct	3	1
0	43449.894	43451.105	43449894 43451105	-4.2	Inf	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4.2	Inf	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4	-Inf	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4	-Inf	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4	-Inf	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4	-3.5987564321254	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4	-3.5987564321254	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4	-3.5987564321254	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4	-2.87110214393305	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4	-2.87110214393305	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4	-2.87110214393305	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4	-2.524465240576	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4	-2.524465240576	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4	-2.524465240576	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4	-1.7250450381836	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4	-1.7250450381836	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4	-1.7250450381836	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4	-0.512657524285237	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4	-0.512657524285237	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4	-0.512657524285237	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4	0.412958946320131	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-4	0.412958946320131	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-4	0.412958946320131	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-4	1.20830916989523	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4	1.20830916989523	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4	1.20830916989523	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4	1.56523715330971	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4	1.56523715330971	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4	1.56523715330971	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4	1.9361675292926	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4	1.9361675292926	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4	1.9361675292926	correct	3	5
1	43448.817	43449.759	43448817 43449759	-4	2.95283511716953	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-4	2.95283511716953	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4	2.95283511716953	correct	3	5
0	43448.817	43449.759	43448817 43449759	-4	4.45202555736225	correct	3	1
0	43449.894	43451.105	43449894 43451105	-4	4.45202555736225	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4	4.45202555736225	correct	3	5
0	43448.817	43449.759	43448817 43449759	-4	Inf	correct	3	1
0	43449.894	43451.105	43449894 43451105	-4	Inf	correct	3	3
0	43451.457	43455.122	43451457 43455122	-4	Inf	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.8	-Inf	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.8	-Inf	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.8	-Inf	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.8	-3.5987564321254	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.8	-3.5987564321254	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.8	-3.5987564321254	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.8	-2.87110214393305	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.8	-2.87110214393305	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.8	-2.87110214393305	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.8	-2.524465240576	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.8	-2.524465240576	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.8	-2.524465240576	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.8	-1.7250450381836	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.8	-1.7250450381836	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.8	-1.7250450381836	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.8	-0.612657524285237	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.8	-0.612657524285237	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.8	-0.612657524285237	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.8	0.212958946320131	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.8	0.212958946320131	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.8	0.212958946320131	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.8	1.00830916989523	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.8	1.00830916989523	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.8	1.00830916989523	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.8	1.46523715330971	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.8	1.46523715330971	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.8	1.46523715330971	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.8	1.8361675292926	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.8	1.8361675292926	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.8	1.8361675292926	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.8	2.75283511716953	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.8	2.75283511716953	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.8	2.75283511716953	correct	3	5
0	43448.817	43449.759	43448817 43449759	-3.8	4.25202555736225	correct	3	1
0	43449.894	43451.105	43449894 43451105	-3.8	4.25202555736225	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.8	4.25202555736225	correct	3	5
0	43448.817	43449.759	43448817 43449759	-3.8	Inf	correct	3	1
0	43449.894	43451.105	43449894 43451105	-3.8	Inf	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.8	Inf	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.6	-Inf	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.6	-Inf	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.6	-Inf	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.6	-3.5987564321254	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.6	-3.5987564321254	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.6	-3.5987564321254	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.6	-2.87110214393305	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.6	-2.87110214393305	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.6	-2.87110214393305	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.6	-2.524465240576	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.6	-2.524465240576	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.6	-2.524465240576	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.6	-1.7250450381836	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.6	-1.7250450381836	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.6	-1.7250450381836	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.6	-0.712657524285237	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.6	-0.712657524285237	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.6	-0.712657524285237	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.6	0.0129589463201305	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.6	0.0129589463201305	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.6	0.0129589463201305	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.6	0.808309169895229	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.6	0.808309169895229	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.6	0.808309169895229	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.6	1.36523715330971	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.6	1.36523715330971	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.6	1.36523715330971	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.6	1.7361675292926	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.6	1.7361675292926	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.6	1.7361675292926	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.6	2.55283511716953	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.6	2.55283511716953	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.6	2.55283511716953	correct	3	5
0	43448.817	43449.759	43448817 43449759	-3.6	4.05202555736225	correct	3	1
0	43449.894	43451.105	43449894 43451105	-3.6	4.05202555736225	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.6	4.05202555736225	correct	3	5
0	43448.817	43449.759	43448817 43449759	-3.6	Inf	correct	3	1
0	43449.894	43451.105	43449894 43451105	-3.6	Inf	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.6	Inf	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.4	-Inf	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.4	-Inf	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.4	-Inf	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.4	-3.5987564321254	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.4	-3.5987564321254	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.4	-3.5987564321254	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.4	-2.87110214393305	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.4	-2.87110214393305	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.4	-2.87110214393305	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.4	-2.524465240576	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.4	-2.524465240576	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.4	-2.524465240576	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.4	-1.7250450381836	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.4	-1.7250450381836	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.4	-1.7250450381836	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.4	-0.812657524285237	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.4	-0.812657524285237	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.4	-0.812657524285237	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.4	-0.187041053679869	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.4	-0.187041053679869	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.4	-0.187041053679869	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.4	0.60830916989523	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.4	0.60830916989523	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.4	0.60830916989523	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.4	1.26523715330971	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.4	1.26523715330971	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.4	1.26523715330971	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.4	1.6361675292926	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.4	1.6361675292926	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.4	1.6361675292926	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.4	2.35283511716953	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.4	2.35283511716953	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.4	2.35283511716953	correct	3	5
0	43448.817	43449.759	43448817 43449759	-3.4	3.85202555736225	correct	3	1
0	43449.894	43451.105	43449894 43451105	-3.4	3.85202555736225	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.4	3.85202555736225	correct	3	5
0	43448.817	43449.759	43448817 43449759	-3.4	Inf	correct	3	1
0	43449.894	43451.105	43449894 43451105	-3.4	Inf	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.4	Inf	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.2	-Inf	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.2	-Inf	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.2	-Inf	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.2	-3.5987564321254	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.2	-3.5987564321254	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.2	-3.5987564321254	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.2	-2.87110214393305	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.2	-2.87110214393305	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.2	-2.87110214393305	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.2	-2.524465240576	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.2	-2.524465240576	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.2	-2.524465240576	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.2	-1.7250450381836	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.2	-1.7250450381836	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.2	-1.7250450381836	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.2	-0.912657524285237	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.2	-0.912657524285237	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.2	-0.912657524285237	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.2	-0.387041053679869	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3.2	-0.387041053679869	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3.2	-0.387041053679869	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3.2	0.408309169895229	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.2	0.408309169895229	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.2	0.408309169895229	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.2	1.12562278092917	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.2	1.12562278092917	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.2	1.12562278092917	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.2	1.5361675292926	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.2	1.5361675292926	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.2	1.5361675292926	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3.2	2.19244948955007	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3.2	2.19244948955007	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.2	2.19244948955007	correct	3	5
0	43448.817	43449.759	43448817 43449759	-3.2	3.65202555736225	correct	3	1
0	43449.894	43451.105	43449894 43451105	-3.2	3.65202555736225	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.2	3.65202555736225	correct	3	5
0	43448.817	43449.759	43448817 43449759	-3.2	Inf	correct	3	1
0	43449.894	43451.105	43449894 43451105	-3.2	Inf	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3.2	Inf	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3	-Inf	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3	-Inf	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3	-Inf	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3	-3.5987564321254	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3	-3.5987564321254	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3	-3.5987564321254	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3	-2.87110214393305	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3	-2.87110214393305	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3	-2.87110214393305	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3	-2.524465240576	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3	-2.524465240576	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3	-2.524465240576	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3	-1.74839555610227	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3	-1.74839555610227	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3	-1.74839555610227	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3	-1.01265752428524	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3	-1.01265752428524	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3	-1.01265752428524	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3	-0.563690535761193	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-3	-0.563690535761193	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-3	-0.563690535761193	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-3	0.208309169895229	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3	0.208309169895229	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3	0.208309169895229	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3	0.925622780929171	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3	0.925622780929171	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3	0.925622780929171	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3	1.4361675292926	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3	1.4361675292926	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3	1.4361675292926	correct	3	5
1	43448.817	43449.759	43448817 43449759	-3	2.09244948955007	false positive	3	2
0	43449.894	43451.105	43449894 43451105	-3	2.09244948955007	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3	2.09244948955007	correct	3	5
0	43448.817	43449.759	43448817 43449759	-3	3.45202555736225	correct	3	1
0	43449.894	43451.105	43449894 43451105	-3	3.45202555736225	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3	3.45202555736225	correct	3	5
0	43448.817	43449.759	43448817 43449759	-3	Inf	correct	3	1
0	43449.894	43451.105	43449894 43451105	-3	Inf	correct	3	3
0	43451.457	43455.122	43451457 43455122	-3	Inf	correct	3	5
1	43448.817	43449.759	43448817 43449759	-2.8	-Inf	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-2.8	-Inf	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-2.8	-Inf	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-2.8	-3.5987564321254	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-2.8	-3.5987564321254	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-2.8	-3.5987564321254	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-2.8	-2.87110214393305	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-2.8	-2.87110214393305	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-2.8	-2.87110214393305	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-2.8	-2.524465240576	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-2.8	-2.524465240576	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-2.8	-2.524465240576	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-2.8	-1.84839555610227	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-2.8	-1.84839555610227	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-2.8	-1.84839555610227	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-2.8	-1.11265752428524	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-2.8	-1.11265752428524	false positive	3	4
1	43451.457	43455.122	43451457 43455122	-2.8	-1.11265752428524	false positive	3	6
1	43448.817	43449.759	43448817 43449759	-2.8	-0.663690535761193	false positive	3	2
1	43449.894	43451.105	43449894 43451105	-2.8	-0.663690535761193	false positive	3	4
